ano;cod_uf;cod_munic;pib;prop_serv;pop;arrecad;educ;cod_reg;idade;area;larrecad;lpib;leduc;lpop;lprop_serv;a2001;a2002;a2003;a2004;a2005;a2006;a2007;uf_r
2003;31;3157377;10737.154;0.620832205629164;4909;66161.34;7.07231404958678;3;6;587.268;11.0998515834223;9.28146534225761;1.95618773181355;8.49882553405805;-0.476694433834428;0;0;1;0;0;0;0;31
2004;31;3157377;11720.696;0.666125714718648;4981;56981.85;7.24421593830334;3;7;587.268;10.9504880750573;9.36911144703327;1.98020334884018;8.51338595307328;-0.406276865416022;0;0;0;1;0;0;0;31
2005;31;3157377;11789.965;0.689568035189248;5021;89334.44;7.88219895287958;3;8;587.268;11.4001423588079;9.37500402490954;2.06460691987516;8.5213843960347;-0.371689913390778;0;0;0;0;1;0;0;31
2006;31;3157377;14800.645;0.699557890889215;5060;142965.81;8.29102564102564;3;9;587.268;11.8703607897462;9.60242603988366;2.11517368176296;8.52912176228151;-0.357306727916186;0;0;0;0;0;1;0;31
2007;31;3157377;16488.754;0.677576122489304;5192;152040.4;8.53225806451613;3;10;587.268;11.9319015539863;9.71043385175274;2.14385404681321;8.55487425838393;-0.389233374622167;0;0;0;0;0;0;1;31
2001;31;3157401;12345.487;0.549693260379279;5252;167675.66;5.57210401891253;3;52;258.335;12.0297867971463;9.42104585017089;1.71777272388985;8.56636423542269;-0.59839486473411;1;0;0;0;0;0;0;31
2002;31;3157401;18086.059;0.462638543864089;5157;606577.25;5.39460649422124;3;53;258.335;13.315587369412;9.80289669948685;1.68539965707332;8.54811029405096;-0.770809212586356;0;1;0;0;0;0;0;31
2003;31;3157401;23430.599;0.399401184749908;5055;646224.09;5.15577138587972;3;54;258.335;13.3789016111577;10.0617980966893;1.64011674466019;8.52813313145457;-0.917788891680566;0;0;1;0;0;0;0;31
2004;31;3157401;25712.447;0.379532294223105;4840;478184.71;6.11071107110711;3;55;258.335;13.0777523594258;10.1547304727048;1.81004314466202;8.48466999971068;-0.968815588999901;0;0;0;1;0;0;0;31
2005;31;3157401;23332.008;0.445809893430518;4721;381456.72;6.69103773584906;3;56;258.335;12.851752676351;10.0575814307502;1.90076897957689;8.45977592054629;-0.807862665745174;0;0;0;0;1;0;0;31
2006;31;3157401;24906.356;0.475857487944041;4603;272278;7.48410404624277;3;57;258.335;12.5145788821552;10.1228783109234;2.01278131080622;8.43446354381724;-0.742636864653914;0;0;0;0;0;1;0;31
2007;31;3157401;28545.121;0.468966307762367;5193;905388.09;7.99898785425101;3;58;258.335;13.7161189594906;10.2592413073104;2.07931501545711;8.55506684384432;-0.757224351576136;0;0;0;0;0;0;1;31
2001;31;3157500;7907.62;0.732731972451888;4912;28033.99;11.5178571428571;3;38;132.183;10.2411729815132;8.97558213053099;2.44389862606062;8.49943646982698;-0.310975302284179;1;0;0;0;0;0;0;31
2002;31;3157500;9547.366;0.747789809252102;4911;56983.67;8.11988304093567;3;39;132.183;10.9505200145422;9.16402058391346;2.09431575024419;8.49923286603924;-0.290633344170251;0;1;0;0;0;0;0;31
2003;31;3157500;11429.768;0.71194113476319;4905;62420.4;7.87291666666667;3;40;132.183;11.0416474240067;9.34397645912004;2.06342859944755;8.49801037199946;-0.339760046882397;0;0;1;0;0;0;0;31
2004;31;3157500;12048.968;0.73543925089684;4892;133234.56;7.87603305785124;3;41;132.183;11.7998664628941;9.39673429209769;2.06382435805746;8.49535649680706;-0.307287338005368;0;0;0;1;0;0;0;31
2005;31;3157500;13948.195;0.761475588776899;4885;54964.56;5.8764367816092;3;42;132.183;10.9144438928868;9.54310538819681;1.77095058870243;8.49392456447688;-0.272497163921224;0;0;0;0;1;0;0;31
2006;31;3157500;15395.486;0.745128669533394;4877;93260.58;9.84108527131783;3;43;132.183;11.4431527895152;9.64182962855145;2.28656599678306;8.49228555571005;-0.294198364732288;0;0;0;0;0;1;0;31
2007;31;3157500;15570.321;0.722257171191268;4519;111873.65;9.07517482517483;3;44;132.183;11.6251253884652;9.65312188118585;2.20554264444743;8.41604600941128;-0.325374010725211;0;0;0;0;0;0;1;31
2001;31;3157658;8276.892;0.710307806360165;5752;15016;6.66091954022988;3;4;276.918;9.61687157826634;9.0212228145944;1.89625754412522;8.65730289940088;-0.342056872809052;1;0;0;0;0;0;0;31
2002;31;3157658;11090.103;0.645584445879357;5752;55061;7.44416243654822;3;5;276.918;10.9161969405368;9.31380836794781;2.00743015967952;8.65730289940088;-0.43759925482072;0;1;0;0;0;0;0;31
2003;31;3157658;11530.683;0.687282097686668;5751;57548;7.45238095238095;3;6;276.918;10.9603746611569;9.35276684828231;2.00853357225679;8.65712903171375;-0.375010448499696;0;0;1;0;0;0;0;31
2004;31;3157658;12731.949;0.688798313596764;5750;60617.65;7.47511312217195;3;7;276.918;11.0123413837766;9.45186978273892;2.01157925256317;8.6569551337914;-0.372806774192224;0;0;0;1;0;0;0;31
2005;31;3157658;14666.53;0.701109669431011;5749;79979.12;8.72277227722772;3;8;276.918;11.2895208795896;9.59332330600706;2.16593710909492;8.65678120562329;-0.355090957064278;0;0;0;0;1;0;0;31
2006;31;3157658;16775.262;0.716341479495223;5749;87747.5;8.67915309446254;3;9;276.918;11.3822186508938;9.7276605801978;2.16092395414964;8.65678120562329;-0.333598299045561;0;0;0;0;0;1;0;31
2007;31;3157658;19494.913;0.69230850119721;5892;84478.33;8.82379518072289;3;10;276.918;11.3442503307523;9.877908838724;2.17745207006835;8.68135077758252;-0.36772361173003;0;0;0;0;0;0;1;31
2001;31;3157708;63194.893;0.386835942581626;8105;232513.64;5.5498426023085;3;62;727.351;12.3567041689554;11.0539787699079;1.71376956741178;9.00023643416978;-0.949754596809966;1;0;0;0;0;0;0;31
2002;31;3157708;78152.101;0.378119495469482;8132;310228.46;5.68778077268643;3;63;727.351;12.6450642727759;11.2664122196853;1.73832014968476;9.00356217474824;-0.972545007739072;0;1;0;0;0;0;0;31
2003;31;3157708;113657.104;0.332015207777949;8157;531301.31;5.36735311932162;3;64;727.351;13.1830845780863;11.6409413350262;1.68033488557507;9.00663173330058;-1.10257450455465;0;0;1;0;0;0;0;31
2004;31;3157708;113381.234;0.333463304871069;8210;481075.52;5.61433986102337;3;65;727.351;13.0837795430007;11.6385111715728;1.72532401423048;9.01310820244647;-1.09822245005185;0;0;0;1;0;0;0;31
2005;31;3157708;152341.394;0.34215984002352;8240;602286;5.63955205513168;3;66;727.351;13.3084876945312;11.9338792944691;1.72980463950681;9.01675562290352;-1.07247728261234;0;0;0;0;1;0;0;31
2006;31;3157708;150326.559;0.429867658981005;8269;636250.48;5.5048857093003;3;67;727.351;13.363347601267;11.9205652667171;1.70563600870577;9.02026886172217;-0.844277887476993;0;0;0;0;0;1;0;31
2007;31;3157708;184680.362;0.402357333477611;10582;813848.68;5.26654809774204;3;68;727.351;13.6095297308978;12.1263818367663;1.66137513802443;9.26690972346408;-0.910414695943419;0;0;0;0;0;0;1;31
2001;31;3157906;33250.834;0.539717830836965;13807;78569.17;6.97169811320755;3;52;256.183;11.2717346622856;10.4118351284762;1.94185882683613;9.53293098891615;-0.616708811480164;1;0;0;0;0;0;0;31
2002;31;3157906;46156.147;0.462295087152747;13904;160677.07;6.40047393364929;3;53;256.183;11.9871518533057;10.7397854271609;1.8563720397566;9.53993184750517;-0.771551875012308;0;1;0;0;0;0;0;31
2003;31;3157906;59546.141;0.394960288022695;13993;159983.55;7.42120343839542;3;54;256.183;11.9828262764304;10.9945067699968;2.00434123249116;9.54631248355571;-0.928970055786569;0;0;1;0;0;0;0;31
2004;31;3157906;68422.729;0.378699876177111;14179;185349;7.15354330708661;3;55;256.183;12.1299958133661;11.1334603437344;1.96760780137763;9.55951727573756;-0.971011271042726;0;0;0;1;0;0;0;31
2005;31;3157906;76843.967;0.403983958818784;14282;311724.76;6.90329575021683;3;56;256.183;12.6498758979551;11.2495322423068;1.93199894252613;9.56675528210905;-0.906380107703386;0;0;0;0;1;0;0;31
2006;31;3157906;91828.533;0.404307210265463;14384;514669.85;7.09803921568627;3;57;256.183;13.1512809061128;11.4276783453085;1.95981857910145;9.5738717567114;-0.905580268545726;0;0;0;0;0;1;0;31
2007;31;3157906;96963.947;0.417797018927045;14205;838072.25;7.71560402684564;3;58;256.183;13.6388595929315;11.4820945079829;2.0432447752774;9.56134929428829;-0.872759565052563;0;0;0;0;0;0;1;31
2001;31;3158003;39947.492;0.46316472132969;10336;187476.72;6.64248895434462;3;62;509.698;12.1414099566841;10.5953211707507;1.89348673577422;9.24338822602238;-0.769672518556344;1;0;0;0;0;0;0;31
2002;31;3158003;40377.815;0.506946004879164;10328;229851.02;7.38884045335658;3;63;509.698;12.3451866389013;10.6060357794568;1.99997081511928;9.24261393252648;-0.679350780314543;0;1;0;0;0;0;0;31
2003;31;3158003;48343.519;0.495731702940367;10319;209087.85;6.97230769230769;3;64;509.698;12.2505097775592;10.7860874484635;1.94194625925821;9.24174213511571;-0.701720420099213;0;0;1;0;0;0;0;31
2004;31;3158003;40338.109;0.61672152256815;10301;262179.44;8.18071476736345;3;65;509.698;12.4767844338124;10.6050519338601;2.10177952667054;9.23999625688369;-0.483337698018264;0;0;0;1;0;0;0;31
2005;31;3158003;46733.324;0.625183199038014;10291;287006.81;8.23389261744966;3;66;509.698;12.5672612226832;10.7522127651998;2.10825888190363;9.23902500583609;-0.469710553735736;0;0;0;0;1;0;0;31
2006;31;3158003;51575.362;0.640814736307619;10282;495487.9;8.58942240779401;3;67;509.698;13.113298212676;10.8507993568193;2.1505314936649;9.23815007261545;-0.445014886757672;0;0;0;0;0;1;0;31
2007;31;3158003;55176.749;0.638786420707751;10445;779759.46;8.87733499377335;3;68;509.698;13.5667407664901;10.9182969297616;2.18350139864725;9.25387867399067;-0.448185120369178;0;0;0;0;0;0;1;31
2001;31;3158102;10117.439;0.693387625069941;5279;42896;6.27840909090909;3;38;442.101;10.6665338604757;9.22201584757445;1.8371166189137;8.57149196482362;-0.366166092631252;1;0;0;0;0;0;0;31
2002;31;3158102;12660.194;0.653469765155258;5465;108739;6.42836257309941;3;39;442.101;11.5967057944097;9.44621801943542;1.86071985155826;8.60611940061064;-0.425459013009195;0;1;0;0;0;0;0;31
2003;31;3158102;14596.527;0.613913912535496;5477;111075;6.90476190476191;3;40;442.101;11.6179609278041;9.58853890268695;1.93221130469715;8.60831278478372;-0.487900568261911;0;0;1;0;0;0;0;31
2004;31;3158102;15151.886;0.628052177794896;5503;99751.25;6.8810888252149;3;41;442.101;11.5104348660019;9.62588029163832;1.92877689890245;8.61304867705976;-0.465132030304698;0;0;0;1;0;0;0;31
2005;31;3158102;16995.941;0.653646008773507;5517;190421;7.24552429667519;3;42;442.101;12.1569926893751;9.74072982982364;1.98038393984515;8.61558951327243;-0.425189345053483;0;0;0;0;1;0;0;31
2006;31;3158102;17555.225;0.710787870847568;5531;140541;6.94805194805195;3;43;442.101;11.8532545401329;9.77310690538169;1.93846132504232;8.61812390999468;-0.341381246933379;0;0;0;0;0;1;0;31
2007;31;3158102;19560.178;0.699301100429659;5724;170584;7.2752808988764;3;44;442.101;12.0469831230061;9.8812510437519;1.98448242384155;8.65242314067634;-0.357673870657569;0;0;0;0;0;0;1;31
2001;31;3158201;29101.31;0.677524516937554;14309;171126.78;6.91797752808989;3;62;623.66;12.0501599642898;10.2785384693285;1.93412346218502;9.56864398890674;-0.389309539521325;1;0;0;0;0;0;0;31
2002;31;3158201;34899.998;0.640793446463808;14309;215367.38;7.27384960718294;3;63;623.66;12.2801005930534;10.4602420508839;1.98428567095691;9.56864398890674;-0.44504811039669;0;1;0;0;0;0;0;31
2003;31;3158201;38758.566;0.629191905603525;14289;268318.44;7.35846724351051;3;64;623.66;12.4999297630866;10.5651070684163;1.9958516560949;9.56724528946897;-0.463318972465117;0;0;1;0;0;0;0;31
2004;31;3158201;41023.343;0.636046872143014;14249;143228.2;7.5477299185099;3;65;623.66;11.8721944414953;10.6218965251365;2.02124684500468;9.56444200779579;-0.452483020019532;0;0;0;1;0;0;0;31
2005;31;3158201;48008.741;0.639911427796034;14227;141789.6;7.82861328125;3;66;623.66;11.8620995476542;10.7791383774777;2.05778539102944;9.56289684665117;-0.446425506274459;0;0;0;0;1;0;0;31
2006;31;3158201;51967.803;0.665837364723693;14204;169563.66;7.46324863883848;3;67;623.66;12.0409837105132;10.8583796327198;2.00999079379935;9.56127889406298;-0.40670983537429;0;0;0;0;0;1;0;31
2007;31;3158201;58143.454;0.646586045610569;14427;208971.67;7.59888357256778;3;68;623.66;12.24995397152;10.970668580673;2.02800133815532;9.57685672994577;-0.436048995101274;0;0;0;0;0;0;1;31
2001;31;3158300;34586.953;0.458386895197157;7596;162049.47;5.07226056945643;3;38;172.729;11.9956569379689;10.4512318090081;1.62378658991951;8.93537707193218;-0.780041702129093;1;0;0;0;0;0;0;31
2002;31;3158300;51912.447;0.406732666637733;7663;215516.94;5.25040387722132;3;39;172.729;12.2807947933251;10.8573138669898;1.65830500263919;8.9441588309704;-0.899599148080535;0;1;0;0;0;0;0;31
2003;31;3158300;42029.481;0.446416290508084;7729;258058.78;5.50769948670089;3;40;172.729;12.4609426674119;10.6461265796003;1.70614701995549;8.95273476710687;-0.806503375507227;0;0;1;0;0;0;0;31
2004;31;3158300;70496.105;0.319691251027273;7867;205910.71;5.29177057356608;3;41;172.729;12.2351979072046;11.1633127390472;1.66615289186736;8.97043207432924;-1.14039958948638;0;0;0;1;0;0;0;31
2005;31;3158300;58151.546;0.456603045428921;7944;271736.66;5.5438197602315;3;42;172.729;12.5125887145421;10.9708077440078;1.71268375057836;8.98017220572501;-0.783940875112537;0;0;0;0;1;0;0;31
2006;31;3158300;94751.903;0.380677631350581;8020;312342.06;5.72942148760331;3;43;172.729;12.6518542123969;11.4590172071757;1.74561456360578;8.98969370086056;-0.965802373950917;0;0;0;0;0;1;0;31
2007;31;3158300;61599.957;0.506099882504788;7092;311565.21;5.97196796338673;3;44;172.729;12.6493639371947;11.0284164514694;1.78707651519282;8.8667226671941;-0.681021232920227;0;0;0;0;0;0;1;31
2001;31;3158409;8941.128;0.646226292700429;3330;33560.3;6.38317757009346;3;38;162.549;10.4210990997545;9.09841703470487;1.85366602510888;8.11072758297449;-0.436605538241782;1;0;0;0;0;0;0;31
2002;31;3158409;9836.583;0.654742810587782;3324;91534.68;7.63340563991323;3;39;162.549;11.4244731958485;9.19386367364138;2.03253409432494;8.10892415597534;-0.423512776047449;0;1;0;0;0;0;0;31
2003;31;3158409;11481.412;0.61796693647088;3307;109428.93;8.31896551724138;3;40;162.549;11.6030305764244;9.34848465882579;2.11853791023262;8.10379671298179;-0.481320323811849;0;0;1;0;0;0;0;31
2004;31;3158409;12508.337;0.61938209691664;3272;59158.01;7.95083487940631;3;41;162.549;10.987967278666;9.43415066097142;2.07327693942994;8.09315669772264;-0.479032915773191;0;0;0;1;0;0;0;31
2005;31;3158409;13720.765;0.630754844937582;3253;73747.97;8.19173728813559;3;42;162.549;11.2084087483995;9.52666565774295;2.10312599846353;8.08733292647335;-0.460838010257681;0;0;0;0;1;0;0;31
2006;31;3158409;14371.147;0.652773574718845;3234;71262.3;8.92416452442159;3;43;162.549;11.1741227148107;9.5729777949552;2.18876271257488;8.08147504013705;-0.426524956055304;0;0;0;0;0;1;0;31
2007;31;3158409;16203.597;0.663643572473445;3603;96319.61;8.65463917525773;3;44;162.549;11.4754272115311;9.69298853361094;2.15809549801421;8.18952211074809;-0.410010062071804;0;0;0;0;0;0;1;31
2001;31;3158508;22625.461;0.454983613372563;8506;75795.41;7.57741116751269;3;52;1220.985;11.2357930157073;10.0268311440512;2.02517160668911;9.04852707581358;-0.787493875245523;1;0;0;0;0;0;0;31
2002;31;3158508;27496.874;0.451284353268666;8491;125907.84;7.73497854077253;3;53;1220.985;11.7433054897378;10.2218276044662;2.04575270971899;9.04676205799936;-0.795657643105483;0;1;0;0;0;0;0;31
2003;31;3158508;31900.319;0.425887935478012;8432;158045.99;7.89192139737991;3;54;1220.985;11.9706413456041;10.3703712887229;2.06583962832617;9.03978927078114;-0.8535790295779;0;0;1;0;0;0;0;31
2004;31;3158508;33830.763;0.432357880902657;8310;112530.63;8.07339449541284;3;55;1220.985;11.6309807302354;10.4291258154666;2.08857402524311;9.02521488784949;-0.838501605679709;0;0;0;1;0;0;0;31
2005;31;3158508;39095.218;0.426423124178512;8243;146323.92;7.40596745027125;3;56;1220.985;11.8935780733018;10.5737554367037;2.00228608743332;9.01711963431323;-0.85232317641308;0;0;0;0;1;0;0;31
2006;31;3158508;38535.091;0.483495679301756;8175;151348.67;7.6669741697417;3;57;1220.985;11.9273415268328;10.5593245596989;2.03692203555344;9.00883599576545;-0.726712900422913;0;0;0;0;0;1;0;31
2007;31;3158508;45951.388;0.444283924568285;8549;207763.18;7.98833034111311;3;58;1220.985;12.2441541523419;10.7353393340741;2.07798176936963;9.05356959602623;-0.81129145117518;0;0;0;0;0;0;1;31
2001;31;3158607;11806.477;0.74399712971109;3814;42915.93;7.11623246492986;3;47;182.207;10.666998364662;9.37640355816927;1.96237843719157;8.24643378616036;-0.295718102071689;1;0;0;0;0;0;0;31
2002;31;3158607;15122.076;0.740028816149317;3849;42745.97;6.95304777594728;3;48;182.207;10.6630302009155;9.62391094189583;1.93918009236428;8.25556865328375;-0.301066152799772;0;1;0;0;0;0;0;31
2003;31;3158607;15599.601;0.718943067838722;3884;77120.54;6.9157223796034;3;49;182.207;11.2531249313346;9.65500061598746;1.93379742525759;8.26462082941122;-0.329973106817989;0;0;1;0;0;0;0;31
2004;31;3158607;16999.305;0.692113707001551;3957;70270.26;6.90107913669065;3;50;182.207;11.1601039441936;9.74092773984971;1.93167779599637;8.28324144138542;-0.368005020386711;0;0;0;1;0;0;0;31
2005;31;3158607;16098.472;0.705145059729892;3998;77381.58;7.38211920529801;3;51;182.207;11.2565040467589;9.68647963963632;1.99906075258065;8.29354951506035;-0.349351738853125;0;0;0;0;1;0;0;31
2006;31;3158607;15567.181;0.719084399416953;4038;57542.24;7.39498018494055;3;52;182.207;10.9602745657882;9.65292019512827;2.00080141663795;8.30350479887278;-0.329776543703718;0;0;0;0;0;1;0;31
2007;31;3158607;16885.383;0.720850217019063;3833;106713.07;7.82466747279323;3;53;182.207;11.5778989227591;9.73420361541702;2.05728124003357;8.25140306538056;-0.327323906664322;0;0;0;0;0;0;1;31
2001;31;3158706;5087.408;0.6795645248032;2009;7161;7.75879396984925;3;38;202.794;8.87640491500694;8.53452374604926;2.04882690586023;7.60539236481493;-0.38630309065984;1;0;0;0;0;0;0;31
2002;31;3158706;6038.857;0.678308991254471;2030;24557.76;7.77403846153846;3;39;202.794;10.1087831728899;8.70597003461042;2.05078977987579;7.61579107203583;-0.388152355545982;0;1;0;0;0;0;0;31
2003;31;3158706;6793.488;0.656300121528146;2052;32314.36;7.36160714285714;3;40;202.794;10.3832669924568;8.82371978526847;1.99627827070456;7.62657020629066;-0.42113709233084;0;0;1;0;0;0;0;31
2004;31;3158706;7356.634;0.677580806656958;2098;41159.64;8.02370689655172;3;41;202.794;10.6252134435541;8.90335777015596;2.08240052164646;7.64873978895624;-0.389226461522211;0;0;0;1;0;0;0;31
2005;31;3158706;8101.017;0.705617331749828;2124;63155.9;8.15546218487395;3;42;202.794;11.0533615517597;8.99974488833465;2.09868790949754;7.66105638236183;-0.348682211453712;0;0;0;0;1;0;0;31
2006;31;3158706;8978.99;0.738231360097294;2150;56969.63;8.11969111969112;3;43;202.794;10.950273597807;9.10264268281042;2.09429211400316;7.67322312112171;-0.303498007444495;0;0;0;0;0;1;0;31
2007;31;3158706;10610.118;0.702298221376991;2104;73199.39;7.88518518518519;3;44;202.794;11.2009423665813;9.2695633531296;2.0649857058951;7.6515955738576;-0.353397148389084;0;0;0;0;0;0;1;31
2001;31;3158805;13076.265;0.614167577668394;4474;126699;7.20661157024793;3;47;107.445;11.7495694736183;9.47855403377518;1.97499887831224;8.40603814205008;-0.487487460274324;1;0;0;0;0;0;0;31
2002;31;3158805;16143.422;0.592479587041706;4528;122228;6.90546218487395;3;48;107.445;11.7136434320423;9.68926793917743;1.9323127194328;8.41803561988302;-0.523438858816628;0;1;0;0;0;0;0;31
2003;31;3158805;19464.539;0.553258569339865;4584;125338;7.52395209580838;3;49;107.445;11.7387693670533;9.87634957622955;2.01809154456689;8.43032725839458;-0.591929811079447;0;0;1;0;0;0;0;31
