"ANO_ELEICAO","COD_MUN_IBGE","NOME_MUNICIPIO","UF","NOME_CANDIDATO","SIGLA_PARTIDO","CODIGO_SEXO","DESCRICAO_GRAU_INSTRUCAO"
"2016","2921302","Milagres","BA","CÉZAR ROTONDANO MACHADO","PP","2","SUPERIOR COMPLETO"
"2016","2916401","Itapetinga","BA","RODRIGO HAGGE COSTA","PMDB","2","SUPERIOR COMPLETO"
"2016","2924058","Pé de Serra","BA","ANTONIO JOILSON CARNEIRO RIOS","DEM","2","SUPERIOR COMPLETO"
"2016","2904308","Brejões","BA","ALESSANDRO RODRIGUES BRANDAO CORREIA","REDE","2","SUPERIOR COMPLETO"
"2016","2930808","Souto Soares","BA","ANDRÉ LUIZ SAMPAIO CARDOSO","PTN","2","SUPERIOR COMPLETO"
"2016","2914208","Irajuba","BA","JERONIMO SOUZA DOS SANTOS","PSD","2","SUPERIOR COMPLETO"
"2016","2912806","Ibirapuã","BA","CALIXTO ANTONIO RIBEIRO","PP","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2918001","Jequié","BA","LUIZ SÉRGIO SUZARTE ALMEIDA","PSB","2","SUPERIOR COMPLETO"
"2016","2932507","Una","BA","TIAGO BIRSCHNER","PP","2","SUPERIOR COMPLETO"
"2016","2933174","Varzedo","BA","ARIECILIO BAHIA DA SILVA","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","2904753","Buritirama","BA","JUDISNEI ALVES DE SOUZA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","2907707","Chorrochó","BA","HUMBERTO GOMES RAMOS","PP","2","SUPERIOR INCOMPLETO"
"2016","2902401","Aurelino Leal","BA","ELIZANGELA RAMOS ANDRADE GARCIA","PP","4","ENSINO MÉDIO COMPLETO"
"2016","2912608","Ibiquera","BA","IVAN CLAUDIO DE ALMEIDA","PMDB","2","SUPERIOR COMPLETO"
"2016","2902005","Aracatu","BA","SÉRGIO SILVEIRA MAIA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2933208","Vera Cruz","BA","MARCUS VINICIUS MARQUES GIL","PMDB","2","SUPERIOR COMPLETO"
"2016","2922003","Mucuri","BA","JOSE CARLOS SIMÕES","PDT","2","SUPERIOR COMPLETO"
"2016","2906600","Candiba","BA","JARBAS HENRIQUE MARTINS OLIVEIRA","PSD","2","SUPERIOR COMPLETO"
"2016","2918753","Lagoa Real","BA","PEDRO CARDOSO CASTRO","PMDB","2","SUPERIOR COMPLETO"
"2016","2900405","Água Fria","BA","MANOEL ALVES DOS SANTOS","DEM","2","LÊ E ESCREVE"
"2016","2914802","Itabuna","BA","FERNANDO GOMES OLIVEIRA","DEM","2","LÊ E ESCREVE"
"2016","2905503","Caldeirão Grande","BA","CANDIDO PEREIRA DA GUIRRA FILHO","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2913101","Ibititá","BA","EDICLEY SOUZA BARRETO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2919801","Macaúbas","BA","AMELIO COSTA JUNIOR","PT","2","ENSINO MÉDIO COMPLETO"
"2016","2912004","Ibiassucê","BA","FRANCISCO ADAUTO REBOUÇAS PRATES","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2909000","Cordeiros","BA","DELCI ALVES LUZ","PSD","2","SUPERIOR COMPLETO"
"2016","2912301","Ibicuí","BA","MARCOS GALVÃO DE ASSIS","PSD","2","SUPERIOR COMPLETO"
"2016","2905206","Caetité","BA","ALDO RICARDO CARDOSO GONDIM","PSB","2","SUPERIOR COMPLETO"
"2016","2907905","Cipó","BA","ABEL ALVES ARAÚJO","PT","2","SUPERIOR COMPLETO"
"2016","2902203","Aramari","BA","FIDEL CARLOS SOUZA DANTAS","PMDB","2","SUPERIOR COMPLETO"
"2016","2926657","Ribeirão do Largo","BA","HERBERT GONÇALVES DE OLIVEIRA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","2924900","Planaltino","BA","JOSEVAL ALVES BRAGA","PSD","2","SUPERIOR COMPLETO"
"2016","2908002","Coaraci","BA","JADSON ALBANO GALVAO","DEM","2","SUPERIOR COMPLETO"
"2016","2920601","Maragogipe","BA","VERA LUCIA MARIA DOS SANTOS","PR","4","SUPERIOR INCOMPLETO"
"2016","2903102","Barra do Rocha","BA","LUÍS SÉRGIO ALVES DE SOUZA","PSB","2","SUPERIOR COMPLETO"
"2016","2916500","Itapicuru","BA","MAGNO FERREIRA DE SOUZA","PSD","2","SUPERIOR COMPLETO"
"2016","2910909","Firmino Alves","BA","AURELINO MORENO DA CUNHA NETO","PSB","2","ENSINO MÉDIO COMPLETO"
"2016","2929909","Seabra","BA","FABIO MIRANDA DE OLIVEIRA","REDE","2","SUPERIOR COMPLETO"
"2016","2925808","Queimadas","BA","ANDRE LUIZ ANDRADE","PT","2","SUPERIOR COMPLETO"
"2016","2901809","Antônio Gonçalves","BA","ROBERTO CARLOS DANTAS LIMA","PMDB","2","SUPERIOR COMPLETO"
"2016","2924652","Pintadas","BA","JOÃO BATISTA FERREIRA ALMEIDA","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","2901700","Antônio Cardoso","BA","ANTONIO MÁRIO RODRIGUES DE SOUSA","PT","2","SUPERIOR COMPLETO"
"2016","2923902","Pau Brasil","BA","BARBARA SUZETE DE SOUSA","PSD","4","SUPERIOR COMPLETO"
"2016","2923308","Ouriçangas","BA","ANTONIO DIAS MARQUES","PSL","2","ENSINO MÉDIO COMPLETO"
"2016","2901155","América Dourada","BA","ROSA MARIA DOURADO LOPES","PSD","4","SUPERIOR INCOMPLETO"
"2016","2909802","Cruz das Almas","BA","ORLANDO PEIXOTO PEREIRA FILHO","PT","2","SUPERIOR COMPLETO"
"2016","2903953","Bom Jesus da Serra","BA","EDINALDO MEIRA SILVA","PSD","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2933109","Várzea do Poço","BA","MANOEL CARNEIRO FILHO","PC do B","2","ENSINO MÉDIO COMPLETO"
"2016","2915403","Itaju do Colônia","BA","DJALMA ORRICO DUARTE","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2932200","Ubaitaba","BA","SUELI CARNEIRO DA SILVA CARVALHO","PSB","4","ENSINO MÉDIO COMPLETO"
"2016","2922201","Muniz Ferreira","BA","WELLINGTON SENA VIEIRA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2929057","São Félix do Coribe","BA","JUTAI EUDES RIBEIRO FERREIRA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","2925253","Ponto Novo","BA","TIAGO MIRANDA VENANCIO MAIA","PMDB","2","SUPERIOR COMPLETO"
"2016","2929701","Sátiro Dias","BA","MARIVALDO DA CRUZ ALVES","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","2900108","Abaíra","BA","EDVAL LUZ SILVA","PTB","2","SUPERIOR COMPLETO"
"2016","2930402","Serra Preta","BA","ROGERIO SERAFIM VIEIRA DE SOUSA","PTN","2","SUPERIOR COMPLETO"
"2016","2918407","Juazeiro","BA","MARCUS PAULO ALCANTARA BOMFIM","PC do B","2","SUPERIOR COMPLETO"
"2016","2932705","Uruçuca","BA","MOACYR BATISTA DE SOUZA LEITE JUNIOR","DEM","2","SUPERIOR COMPLETO"
"2016","2931707","Terra Nova","BA","MARINEIDE PEREIRA SOARES","PDT","4","SUPERIOR INCOMPLETO"
"2016","2928000","Santaluz","BA","QUITERIA CARNEIRO ARAUJO","PSD","4","ENSINO MÉDIO COMPLETO"
"2016","2930774","Sobradinho","BA","LUIZ VICENTE BERTI TORRES SANJUAN","PSD","2","SUPERIOR COMPLETO"
"2016","2903235","Barro Alto","BA","ORLANDO AMORIM SANTOS","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2908804","Contendas do Sincorá","BA","UELITON VALDIR PALMEIRA SOUZA","PR","2","ENSINO MÉDIO COMPLETO"
"2016","2910404","Encruzilhada","BA","WEKISLEY TEIXEIRA SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","2904902","Cachoeira","BA","FERNANDO ANTONIO DA SILVA PEREIRA","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2932903","Valença","BA","RICARDO SILVA MOURA","PMDB","2","SUPERIOR INCOMPLETO"
"2016","2311959","Salitre","CE","RONDILSON DE ALENCAR RIBEIRO","PT","2","SUPERIOR INCOMPLETO"
"2016","2305100","Guaramiranga","CE","ROBERLANDIA FERREIRA CASTELO BRANCO","PDT","4","SUPERIOR COMPLETO"
"2016","2306900","Jaguaribe","CE","JOSÉ ABNER NOGUEIRA DIÓGENES PINHEIRO","PDT","2","SUPERIOR COMPLETO"
"2016","2311231","Potiretama","CE","JOSE EUDES DA SILVA","PSD","2","SUPERIOR COMPLETO"
"2016","2302909","Capistrano","CE","INES NASCIMENTO DE OLIVEIRA","PSDB","4","SUPERIOR COMPLETO"
"2016","2305605","Independência","CE","JOSE VALDI COUTINHO","PSD","2","SUPERIOR COMPLETO"
"2016","2313005","Solonópole","CE","JOSÉ WEBSTON NOGUEIRA PINHEIRO","PRB","2","SUPERIOR COMPLETO"
"2016","2311207","Potengi","CE","ANTONIA ALIZANDRA GOMES DOS SANTOS","PT","4","SUPERIOR COMPLETO"
"2016","2313559","Tururu","CE","MARIA DE FÁTIMA GALDINO ALBUQUERQUE","PDT","4","ENSINO MÉDIO COMPLETO"
"2016","2312403","São Gonçalo do Amarante","CE","FRANCISCO CLÁUDIO PINTO PINHO","PDT","2","SUPERIOR COMPLETO"
"2016","2300903","Apuiarés","CE","ROBERTO SAVIO GOMES DA SILVA","PSD","2","SUPERIOR COMPLETO"
"2016","2305506","Iguatu","CE","EDNALDO DE LAVOR COURAS","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2312601","São Luís do Curu","CE","CAROLINA DE ARAUJO RAMALHO PEQUENO","PR","4","SUPERIOR INCOMPLETO"
"2016","2302008","Barro","CE","JOSÉ MARQUINÉLIO TAVARES","DEM","2","SUPERIOR COMPLETO"
"2016","2303204","Caririaçu","CE","JOSÉ EDMILSON LEITE BARBOSA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2311355","Quixelô","CE","MARIA DE FATIMA ARAUJO","PT","4","SUPERIOR COMPLETO"
"2016","2300309","Acopiara","CE","ANTONIO ALMEIDA NETO","PMDB","2","SUPERIOR COMPLETO"
"2016","2302305","Bela Cruz","CE","ELIESIO ROCHA ADRIANO","PTB","2","SUPERIOR COMPLETO"
"2016","2302701","Campos Sales","CE","MOÉSIO LOIOLA DE MELO","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2303600","Catarina","CE","THIAGO PAES DE ANDRADE RODRIGUES","PMDB","2","SUPERIOR COMPLETO"
"2016","2303907","Chaval","CE","SEBASTIÃO SOTERO VERAS","PDT","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2313807","Uruburetama","CE","JOSÉ HILSON DE PAIVA","PC do B","2","SUPERIOR COMPLETO"
"2016","2310100","Palmácia","CE","DAVID CAMPOS MARTINS","PROS","2","ENSINO MÉDIO COMPLETO"
"2016","2305704","Ipaumirim","CE","JOSÉ GERALDO DOS SANTOS","PMDB","2","SUPERIOR COMPLETO"
"2016","2309102","Mulungu","CE","ROBERT VIANA LEITAO","PMN","2","SUPERIOR COMPLETO"
"2016","2306207","Itaiçaba","CE","JOSÉ ERENARCO DA SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","2303501","Cascavel","CE","FRANCISCA IVONETE MATEUS PEREIRA","PDT","4","SUPERIOR COMPLETO"
"2016","2305233","Horizonte","CE","FRANCISCO CESAR DE SOUSA","PSDB","2","SUPERIOR COMPLETO"
"2016","2309607","Pacajus","CE","FLANKY JOSÉ AMARAL CHAVES","PP","2","SUPERIOR COMPLETO"
"2016","2310209","Paracuru","CE","JOSÉ RIBAMAR BARROSO BAPTISTA","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2303956","Chorozinho","CE","FRANCISCO DE CASTRO MENEZES JUNIOR","PSD","2","SUPERIOR COMPLETO"
"2016","2314003","Várzea Alegre","CE","JOSÉ HELDER MÁXIMO DE CARVALHO","PMDB","2","SUPERIOR COMPLETO"
"2016","2313757","Umirim","CE","FELIPE CARLOS UCHOA SALES RIBEIRO","PSD","2","SUPERIOR COMPLETO"
"2016","2307304","Juazeiro do Norte","CE","JOSE ARNON CRUZ BEZERRA DE MENEZES","PTB","2","SUPERIOR COMPLETO"
"2016","2310407","Paramoti","CE","EDUARDO FEIJÓ SANTOS","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2311900","Saboeiro","CE","JOSE GOTARDO DOS SANTOS MARTINS","PSD","2","SUPERIOR COMPLETO"
"2016","2304905","Groaíras","CE","FRANCISCO UELITON MARTINS VASCONCELOS","PPS","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2304707","Granja","CE","AMANDA ARRUDA MENEZES","PDT","4","SUPERIOR COMPLETO"
"2016","2313906","Uruoca","CE","FRANCISCO KILSEM PESSOA AQUINO","PDT","2","SUPERIOR COMPLETO"
"2016","2313104","Tabuleiro do Norte","CE","RILDSON RABELO VASCONCELOS","PSD","2","SUPERIOR COMPLETO"
"2016","2313500","Trairi","CE","MARCOS HENRIQUE FERREIRA DO PRADO","PSDB","2","SUPERIOR COMPLETO"
"2016","2306702","Jaguaretama","CE","FRANCISCO GLAIRTON RABELO CUNHA","PR","2","SUPERIOR COMPLETO"
"2016","2304608","General Sampaio","CE","FRANCISCO CORDEIRO MOREIRA","PDT","2","SUPERIOR INCOMPLETO"
"2016","2300101","Abaiara","CE","AFONSO TAVARES LEITE","PT","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2306108","Irauçuba","CE","RAIMUNDO NONATO SOUZA SILVA","PSD","2","SUPERIOR COMPLETO"
"2016","2307635","Madalena","CE","MARIA SONIA DE OLIVEIRA COSTA","PMDB","4","SUPERIOR COMPLETO"
"2016","2301505","Arneiroz","CE","EDGAR DE CASTRO MONTEIRO","PMDB","2","SUPERIOR COMPLETO"
"2016","2310852","Pindoretama","CE","VALDEMAR ARAÚJO DA SILVA FILHO","PT","2","SUPERIOR COMPLETO"
"2016","2301604","Assaré","CE","FRANCISCO EVANDERTO ALMEIDA","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2304400","Fortaleza","CE","ROBERTO CLAUDIO RODRIGUES BEZERRA","PDT","2","SUPERIOR COMPLETO"
"2016","2312304","São Benedito","CE","GADYEL GONCALVES DE AGUIAR PAULA","PC do B","2","ENSINO MÉDIO COMPLETO"
"2016","2309508","Orós","CE","SIMAO PEDRO ALVES PEQUENO","PSD","2","SUPERIOR COMPLETO"
"2016","2308500","Mombaça","CE","ECILDO EVANGELISTA FILHO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2309201","Nova Olinda","CE","AFONSO DOMINGOS SAMPAIO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2300705","Alto Santo","CE","MARIA IRISNEILE GADELHA SOUSA COSTA","PSB","4","SUPERIOR COMPLETO"
"2016","2307908","Martinópole","CE","FRANCISCO FONTENELE JUNIOR","PSD","2","SUPERIOR COMPLETO"
"2016","2311702","Reriutaba","CE","OSVALDO HONORIO LEMOS NETO","PDT","2","SUPERIOR INCOMPLETO"
"2016","2309805","Pacoti","CE","FRANCISCO JOSE SAMPAIO LEITE","PV","2","SUPERIOR COMPLETO"
"2016","2312700","Senador Pompeu","CE","ANTONIO MAURÍCIO PINHEIRO JUCÁ","PDT","2","SUPERIOR COMPLETO"
"2016","2309706","Pacatuba","CE","CARLOMANO GOMES MARQUES","PMDB","2","SUPERIOR COMPLETO"
"2016","2301406","Aratuba","CE","MARIA AUXILIADORA LIMA BATISTA","PR","4","SUPERIOR COMPLETO"
"2016","2300408","Aiuaba","CE","RAMILSON ARAUJO MORAES","PSD","2","SUPERIOR COMPLETO"
"2016","2302800","Canindé","CE","MARIA DO ROZARIO ARAUJO PEDROSA XIMENES","PMDB","4","SUPERIOR COMPLETO"
"2016","2304269","Deputado Irapuan Pinheiro","CE","LUIZ CLAUDENILTON PINHEIRO","PSDB","2","SUPERIOR COMPLETO"
"2016","2312809","Senador Sá","CE","REGINA LUCIA VASCONCELOS CORDEIRO","PSD","4","ENSINO MÉDIO COMPLETO"
"2016","2304277","Ererê","CE","ANTONIO NIVALDO MUNIZ DA SILVA","PP","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2305803","Ipu","CE","CARLOS SERGIO RUFINO MOREIRA","PC do B","2","SUPERIOR COMPLETO"
"2016","2303105","Cariré","CE","ELMO ROBERTO BELCHIOR AGUIAR","PDT","2","SUPERIOR COMPLETO"
"2016","2304954","Guaiúba","CE","MARCELO DE CASTRO FRADIQUE ACCIOLY","PR","2","SUPERIOR INCOMPLETO"
"2016","2300200","Acaraú","CE","ALEXANDRE FERREIRA GOMES DA SILVEIRA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2301307","Araripe","CE","GIOVANE GUEDES SILVESTRE","PR","2","SUPERIOR COMPLETO"
"2016","2314102","Viçosa do Ceará","CE","JOSE FIRMINO DE ARRUDA","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","2313351","Tejuçuoca","CE","ANTONIA HELOIDE ESTEVAM RODRIGUES","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","2304285","Eusébio","CE","ACILON GONÇALVES PINTO JUNIOR","PEN","2","SUPERIOR COMPLETO"
"2016","2301109","Aracati","CE","BISMARCK COSTA LIMA PINHEIRO MAIA","PTB","2","ENSINO MÉDIO COMPLETO"
"2016","2311603","Redenção","CE","DAVID SANTA CRUZ BENEVIDES","PHS","2","SUPERIOR COMPLETO"
"2016","2303931","Choró","CE","MARCONDES DE HOLANDA JUCÁ","PEN","2","ENSINO MÉDIO COMPLETO"
"2016","2306306","Itapajé","CE","RAIMUNDO DIMAS ARAÚJO CRUZ","PP","2","SUPERIOR COMPLETO"
"2016","2308104","Mauriti","CE","JOSEVAN LEITE DE OLIVEIRA","PDT","2","SUPERIOR COMPLETO"
"2016","2311405","Quixeramobim","CE","CLÉBIO PAVONE FERREIRA DA SILVA","SD","2","ENSINO MÉDIO COMPLETO"
"2016","2311009","Poranga","CE","CARLISSON EMERSON ARAUJO DA ASSUNÇÃO","PDT","2","SUPERIOR COMPLETO"
"2016","2313955","Varjota","CE","FRANCISCA CELIA RODRIGUES DE SOUSA","PMDB","4","ENSINO FUNDAMENTAL COMPLETO"
"2016","2305308","Ibiapina","CE","ANTONIO LEANDRO GOMES LINHARES","PR","2","SUPERIOR INCOMPLETO"
"2016","2308005","Massapê","CE","JOAO JACQUES CARNEIRO ALBUQUERQUE","PMDB","2","SUPERIOR INCOMPLETO"
"2016","2306405","Itapipoca","CE","JOÃO RIBEIRO BARROSO","PSDB","2","SUPERIOR COMPLETO"
"2016","2302602","Camocim","CE","MONICA GOMES AGUIAR","PDT","4","SUPERIOR COMPLETO"
"2016","2303402","Carnaubal","CE","ANTONIO ADEMIR BARROSO MARTINS","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2306256","Itaitinga","CE","ABEL CERCELINO RANGEL JUNIOR","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2312106","Santana do Cariri","CE","DANIELI DE ABREU MACHADO","PSL","4","ENSINO MÉDIO COMPLETO"
"2016","2301703","Aurora","CE","JOAO ANTONIO DE MACEDO JUNIOR","PR","2","SUPERIOR COMPLETO"
"2016","2310506","Pedra Branca","CE","ANTONIO GOIS MONTEIRO MENDES","PRP","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2306504","Itapiúna","CE","FRANCISCO DÁRIO DE OLIVEIRA COELHO","PMDB","2","SUPERIOR COMPLETO"
"2016","2311306","Quixadá","CE","JOSÉ ILÁRIO GONÇALVES MARQUES","PT","2","SUPERIOR COMPLETO"
"2016","2302107","Baturité","CE","FRANCISCO DE ASSIS GERMANO ARRUDA","PDT","2","SUPERIOR COMPLETO"
"2016","2310902","Piquet Carneiro","CE","BISMARCK BARROS BEZERRA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2311108","Porteiras","CE","FÁBIO PINHEIRO CARDOSO","PTB","2","SUPERIOR INCOMPLETO"
"2016","2301208","Aracoiaba","CE","ANTONIO CLAUDIO PINHEIRO","PSDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2303303","Cariús","CE","JOSE FERNANDES FERREIRA","PSDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2313302","Tauá","CE","CARLOS WINDSON CAVALCANTE MOTA","PR","2","SUPERIOR COMPLETO"
"2016","2304103","Crateús","CE","MARCELO FERREIRA MACHADO","SD","2","ENSINO MÉDIO COMPLETO"
"2016","3204906","São Mateus","ES","DANIEL SANTANA BARBOSA","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","3203353","Marilândia","ES","GEDER CAMATA","PSDB","2","SUPERIOR COMPLETO"
"2016","3205309","Vitória","ES","LUCIANO SANTOS REZENDE","PPS","2","SUPERIOR COMPLETO"
"2016","3201605","Conceição da Barra","ES","FRANCISCO BERNHARD VERVLOET","PSDB","2","SUPERIOR COMPLETO"
"2016","3205150","Vila Pavão","ES","IRINEU WUTKE","SD","2","SUPERIOR COMPLETO"
"2016","3201704","Conceição do Castelo","ES","CHRISTIANO SPADETTO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","3202652","Irupi","ES","CARLOS HENRIQUE EMERICK STORCK","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","3204658","São Domingos do Norte","ES","PEDRO AMARILDO DALMONTE","PMN","2","SUPERIOR COMPLETO"
"2016","3202801","Itapemirim","ES","LUCIANO DE PAIVA ALVES","PROS","2","SUPERIOR COMPLETO"
"2016","3203346","Marechal Floriano","ES","JOAO CARLOS LORENZONI","PP","2","SUPERIOR COMPLETO"
"2016","3204401","Rio Novo do Sul","ES","THIAGO FIORIO LONGUI","PROS","2","SUPERIOR COMPLETO"
"2016","3203106","Jerônimo Monteiro","ES","SERGIO FARIAS FONSECA","PSD","2","SUPERIOR INCOMPLETO"
"2016","3200359","Alto Rio Novo","ES","LUIZ AMÉRICO BOREL","PMDB","2","SUPERIOR COMPLETO"
"2016","3203130","João Neiva","ES","OTAVIO ABREU XAVIER","PP","2","SUPERIOR COMPLETO"
"2016","3203502","Montanha","ES","IRACY CARVALHO MACHADO BALTAR FERNANDES","DEM","4","SUPERIOR COMPLETO"
"2016","3205069","Venda Nova do Imigrante","ES","BRAZ DELPUPO","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","3202454","Ibatiba","ES","LUCIANO MIRANDA SALGADO","PMDB","2","SUPERIOR INCOMPLETO"
"2016","3204302","Presidente Kennedy","ES","AMANDA QUINTA RANGEL","PSDB","4","SUPERIOR COMPLETO"
"2016","3202306","Guaçuí","ES","VERA LUCIA COSTA","PDT","4","SUPERIOR COMPLETO"
"2016","3201100","Bom Jesus do Norte","ES","MARCOS ANTONIO TEIXEIRA DE SOUZA","PSD","2","SUPERIOR COMPLETO"
"2016","3203205","Linhares","ES","GUERINO LUIZ ZANON","PMDB","2","SUPERIOR COMPLETO"
"2016","3200409","Anchieta","ES","FABRÍCIO PETRI","PMDB","2","SUPERIOR COMPLETO"
"2016","3201001","Boa Esperança","ES","LAURO VIEIRA DA SILVA","PSDB","2","SUPERIOR COMPLETO"
"2016","3204252","Ponto Belo","ES","SERGIO MURILO MOREIRA COELHO","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","3201308","Cariacica","ES","GERALDO LUZIA DE OLIVEIRA JUNIOR","PPS","2","SUPERIOR COMPLETO"
"2016","3205002","Serra","ES","AUDIFAX CHARLES PIMENTEL BARCELOS","REDE","2","SUPERIOR COMPLETO"
"2016","3203908","Nova Venécia","ES","MARIO SERGIO LUBIANA","PSB","2","ENSINO MÉDIO COMPLETO"
"2016","3203056","Jaguaré","ES","ROGERIO FEITANI","PMN","2","SUPERIOR COMPLETO"
"2016","5209457","Guarinos","GO","ANA MARIA FERREIRA","PSD","4","SUPERIOR COMPLETO"
"2016","5207105","Diorama","GO","VALERIA FERREIRA DOS SANTOS","PT","4","SUPERIOR COMPLETO"
"2016","5203302","Bela Vista de Goiás","GO","NARCIA KELLY ALVES DA SILVA","PTB","4","SUPERIOR COMPLETO"
"2016","5210901","Itapaci","GO","MARIO JOSÉ SALLES","PSDB","2","SUPERIOR COMPLETO"
"2016","5209150","Gouvelândia","GO","EURIPEDES MOREIRA DA SILVA","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","5208152","Gameleira de Goiás","GO","WILSON TAVARES DE SOUSA JUNIOR","PP","2","SUPERIOR COMPLETO"
"2016","5201504","Aporé","GO","RENATO SIROTTO CARVALHO","PSB","2","SUPERIOR COMPLETO"
"2016","5219258","Santa Fé de Goiás","GO","MARIA ERLY DA SILVA SIQUERA","PSB","4","SUPERIOR COMPLETO"
"2016","5214101","Mutunópolis","GO","JONAS LUIZ GUIMARÃES JÚNIOR","PSD","2","SUPERIOR INCOMPLETO"
"2016","5207907","Flores de Goiás","GO","JADIEL FERREIRA DE OLIVEIRA","PR","2","SUPERIOR COMPLETO"
"2016","5204557","Caldazinha","GO","EDIMON BORGES DE OLIVEIRA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","5219308","Santa Helena de Goiás","GO","JOAO ALBERTO VIEIRA RODRIGUES","PRP","2","SUPERIOR COMPLETO"
"2016","5207808","Firminópolis","GO","JORGE JOSE DE SOUZA","PP","2","SUPERIOR COMPLETO"
"2016","5212204","Jussara","GO","WILSON DA SILVA SANTOS","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","5200175","Água Fria de Goiás","GO","JOSÉ EDUARDO OLIVEIRA NETO","PTC","2","SUPERIOR COMPLETO"
"2016","5201801","Aragoiânia","GO","NAUGINEL ANTUNES DO PRADO","PSDB","2","SUPERIOR COMPLETO"
"2016","5221858","Valparaíso de Goiás","GO","PABIO CORREIA LOPES","PSDB","2","SUPERIOR INCOMPLETO"
"2016","5207253","Doverlândia","GO","ZILDA DE REZENDE ARAUJO MACHADO","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","5221700","Uruana","GO","CASSIO GUSMAO DE OLIVEIRA","PMDB","2","SUPERIOR COMPLETO"
"2016","5206800","Damolândia","GO","AMERICO OSÓRIO DOS SANTOS E SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","5212303","Leopoldo de Bulhões","GO","JOAO ALECIO MENDES","PR","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","5215900","Palminópolis","GO","EURIPEDES CUSTODIO BORGES","PTB","2","SUPERIOR INCOMPLETO"
"2016","5207501","Estrela do Norte","GO","WAGNEY SILVESTRE COSTA","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","5219506","Santa Rosa de Goiás","GO","LEILA SILVA CESAR","PSDB","4","SUPERIOR COMPLETO"
"2016","5219902","São Francisco de Goiás","GO","WILMAR FERREIRA DA SILVA","PSDB","2","SUPERIOR COMPLETO"
"2016","5219407","Santa Rita do Araguaia","GO","TANIA MARIA TOLEDO SALGUEIRO","PSD","4","SUPERIOR COMPLETO"
"2016","5209952","Indiara","GO","DIVINO MARQUES DE SOUSA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","5203939","Buriti de Goiás","GO","EDMAR BORGES DE LIMA","PMDB","2","SUPERIOR COMPLETO"
"2016","5216304","Paranaiguara","GO","ADALBERTO DOS SANTOS AMORIM","PSDB","2","SUPERIOR COMPLETO"
"2016","5218300","Posse","GO","WILTON BARBOSA DE ANDRADE","PSDB","2","SUPERIOR COMPLETO"
"2016","5209804","Hidrolina","GO","OSVALDO MOREIRA VAZ","PMDB","2","ENSINO MÉDIO INCOMPLETO"
